Customer_ID,ml_churn_score,ml_churn_label
1043143,0.8609477956722335,1
1071229,0.8630851002115999,1
1077003,0.8360287631899089,1
1039738,0.7596569577675588,1
1066310,0.7668869716440537,1
1053238,0.7466775129787456,1
1099742,0.7295948473594469,1
1089595,0.887568078029545,1
1098565,0.8069931442416108,1
1025153,0.8780269360453568,1
1067871,0.8810076162804218,1
1046670,0.8134535628531028,1
1005581,0.8097748936726071,1
1011293,0.7147164849250702,1
1081899,0.8738662192513301,1
1031821,0.7674306624108013,1
1068643,0.8008117315553515,1
1036753,0.8519317180414591,1
1010176,0.7061283952987215,1
1062576,0.5329491179352922,1
1026213,0.5085281077501612,1
1076909,0.5142329817454443,1
1052141,0.7899913493915169,1
1043672,0.8677403988275774,1
1086203,0.6016495751046007,1
1035457,0.7548319426635456,1
1083782,0.78130869239816,1
1083780,0.8769368123769209,1
1030405,0.855689307893978,1
1078799,0.8635602851771409,1
1034696,0.9080797890742355,1
1078972,0.8169285808897142,1
1014040,0.4630354261433459,0
1030330,0.808933675329178,1
1066612,0.8753826158021976,1
1036728,0.8230291254060305,1
1031951,0.7309576338798378,1
1044881,0.7401491247673332,1
1089935,0.7069558674124944,1
1091483,0.8662495646843205,1
1052847,0.8295390963756999,1
1071146,0.6797260526576514,1
1039094,0.5595185401185009,1
1038560,0.8418125428597383,1
1065748,0.6971193925199373,1
1043510,0.8814777370639003,1
1065275,0.829378680242338,1
1000838,0.9103755268102651,1
1093203,0.7919463987828138,1
1048885,0.8225461241477776,1
1082057,0.7798526741222873,1
1097816,0.40034669841198794,0
1002815,0.5063408598852321,1
1063978,0.8363920716612104,1
1020530,0.49361378621896596,0
1031714,0.8600392819229143,1
1032955,0.8521313654074173,1
1089004,0.7325152134170639,1
1096632,0.8316700971007143,1
1079838,0.7831222032067666,1
1057181,0.8876197915218099,1
1038037,0.5326960274622329,1
1002898,0.2978312851544083,0
1088587,0.8728702057066667,1
1041201,0.8019393336223132,1
1060278,0.8121668927521892,1
1034922,0.8415975869635351,1
1079378,0.7873903965976625,1
1088082,0.8370945697031615,1
1069942,0.38750862185763685,0
1082579,0.6124092851637313,1
1083237,0.8403266898980499,1
1077169,0.8548471863444995,1
1050853,0.8097810705086887,1
1025551,0.8671375417310259,1
1061839,0.907035988857277,1
1047681,0.8347697613005715,1
1057128,0.8473850086222647,1
1059978,0.873482454856181,1
1002408,0.49683261616976376,0
1061619,0.8396226452543032,1
1091473,0.8038264179470181,1
1020507,0.896811157476679,1
1052533,0.9001865327722746,1
1093124,0.8266686410140412,1
1039528,0.49031948391540553,0
1091876,0.8028713306726754,1
1094835,0.8646936157444447,1
1052726,0.8195927613873221,1
1068646,0.8832644375275643,1
1051980,0.837569556272461,1
1061843,0.8677395343361849,1
1089261,0.8928269296393405,1
1068057,0.7790599489296206,1
1033864,0.7486731264061064,1
1045608,0.8753797831522687,1
1097169,0.8590835088595006,1
1014314,0.6275809337509767,1
1082436,0.6798921903956351,1
1088145,0.8488389353720927,1
1072349,0.753943605759541,1
1037823,0.8190762380722045,1
1063903,0.6520603352597816,1
1036496,0.4970174079829597,0
1070396,0.6589699538831053,1
1052312,0.8551452531198757,1
1064546,0.8433098656105276,1
1048839,0.8670711376207915,1
1020689,0.7990097638061058,1
1072100,0.8434938846830115,1
1078381,0.7844410526222318,1
1038527,0.8529871601024812,1
1046723,0.7160318930608048,1
1041615,0.8624555566831641,1
1023400,0.8553103821903664,1
1032825,0.5863129034774457,1
1023284,0.8479381123856765,1
1017360,0.6588307859044893,1
1001662,0.86043575086157,1
1073448,0.8350661235277882,1
1034804,0.7424259212654387,1
1035668,0.82381998879866,1
1089743,0.44379059386721914,0
1002331,0.5242692070198995,1
1054824,0.8268585756195534,1
1073932,0.8740712621132598,1
1062176,0.5375421289330229,1
1017224,0.6200153359576331,1
1028553,0.8338407140298426,1
1064565,0.8655234437947593,1
1054877,0.4260064241364822,0
1072946,0.8378036639352,1
1027381,0.841196464986814,1
1049773,0.8414127602193505,1
1068456,0.7628360257710551,1
1010814,0.8080131734693459,1
1028179,0.8291053338937091,1
1046729,0.8825942031776735,1
1055718,0.6867941816846891,1
1073954,0.8696197482643911,1
1091943,0.8699664052745563,1
1056163,0.7989649573689923,1
1050469,0.6452066876959348,1
1072395,0.8420994579321296,1
1061322,0.8708018537779413,1
1082255,0.6617148887220494,1
1072586,0.8060501544656066,1
1015778,0.6032646225802194,1
1070182,0.755633373186977,1
1084990,0.8267162998795565,1
1095109,0.8912432502008997,1
1001118,0.902357571061598,1
1079769,0.8414764048072962,1
1042869,0.8657805596773372,1
1005860,0.46326809432357985,0
1094845,0.8149591127624725,1
1091125,0.6759066218042269,1
1079791,0.7508437578430657,1
1010674,0.8208703347770648,1
1036827,0.8550949923139389,1
1092289,0.7547688438484776,1
1010680,0.4111507142593509,0
1069407,0.7508578923397199,1
1026144,0.6245685363300816,1
1030465,0.7815598262453877,1
1038905,0.8070961750115747,1
1064921,0.7634305354864609,1
1053113,0.8290335088475823,1
1026342,0.8609460163542862,1
1019083,0.8829898971570744,1
1072280,0.875661968526373,1
1030911,0.839560380103541,1
1045673,0.844909898908379,1
1026556,0.8207656979196519,1
1001164,0.8350490009541855,1
1095031,0.6935997021978905,1
1030076,0.6084542847412071,1
1004234,0.7226968871105081,1
1059157,0.8732195759965695,1
1054115,0.8516617769475637,1
1005819,0.7950827418221563,1
1048676,0.6183187006557039,1
1059946,0.7583998468794884,1
1092047,0.8715710417756285,1
1006131,0.42901146185609673,0
1063636,0.8857327262820528,1
1058783,0.8193922665800938,1
1034714,0.6725915471307643,1
1059871,0.49247858895480595,0
1091208,0.8266982656571764,1
1026037,0.8417856458630179,1
1077311,0.7365213992101914,1
1058807,0.6584668787187882,1
1020393,0.7885491599046957,1
1073245,0.8773541326129154,1
1010120,0.34675418613028675,0
1077532,0.8199753664403181,1
1035014,0.8007183179201367,1
1093790,0.8189855139744331,1
1014287,0.4351278156943731,0
1078598,0.7980618560011399,1
1029972,0.8299046305187701,1
1041703,0.8717867704109576,1
1035032,0.8335855579949428,1
1079244,0.8184729725639702,1
1052798,0.8676145182342636,1
1033660,0.8728695052050623,1
1037609,0.7905549421186439,1
1029029,0.8890688394814439,1
1041952,0.8721523328171029,1
1016275,0.7765234433732073,1
1039238,0.5343518690170906,1
1076930,0.861933315991184,1
1066296,0.8127330346985917,1
1060794,0.8227655702187542,1
1037252,0.7774438904799659,1
1009292,0.5718602676630764,1
1036691,0.8169046380068791,1
1045286,0.8519035549969275,1
1030055,0.654098221674548,1
1018920,0.8698194672305736,1
1009650,0.8748937460468328,1
1098473,0.8400652118608958,1
1027255,0.8460948434989055,1
1028038,0.4216865267261366,0
1085761,0.8119639779226028,1
1012649,0.3788361446512756,0
1034368,0.7056516256990532,1
1043765,0.7391998704875967,1
1039684,0.8287511628294641,1
1060809,0.8242364635674332,1
1055558,0.900112227642239,1
1045489,0.8514543422950448,1
1059604,0.8539999568249383,1
1024751,0.8219586093321242,1
1064332,0.6454374142780233,1
1053298,0.697332601646254,1
1049194,0.44729186386174985,0
1006798,0.34377559002208485,0
1032942,0.8368155458998663,1
1028973,0.7732487504751068,1
1028897,0.5189344070581609,1
1062661,0.8162990411610197,1
1071068,0.8640961978135775,1
1029141,0.787709544659845,1
1053710,0.859057624126438,1
1096410,0.8243384450203489,1
1075128,0.8756843487466784,1
1080331,0.49426133203716044,0
1031247,0.8602793572225856,1
1035600,0.805898572643069,1
1069749,0.8421864959441999,1
1069203,0.6186859135363839,1
1032403,0.8326145283083479,1
1077343,0.42984771482406187,0
1061425,0.7536889308654188,1
1047906,0.8543159944204225,1
1034467,0.8519346963720075,1
1042974,0.5983047258835684,1
1065427,0.8036531366050217,1
1095811,0.7585081721421316,1
1083910,0.7846563738324566,1
1029270,0.841218945884824,1
1040935,0.7149151183272712,1
1058960,0.8674902685605377,1
1018899,0.6697086747317289,1
1060022,0.8574272482849313,1
1054838,0.8217491574622906,1
1063368,0.7164114414124958,1
1073689,0.6937583741967204,1
1061978,0.6820109162038883,1
1012207,0.8604547685910156,1
1003374,0.5280686408050492,1
1085956,0.8716215378720754,1
1062530,0.6612621928792246,1
1063463,0.7036015540307106,1
1071978,0.9085311391350347,1
1085129,0.8421423199649025,1
1004019,0.6363474683290221,1
1063403,0.8585710867062447,1
1061370,0.6740590508968034,1
1061558,0.6269046712372054,1
1045705,0.6926398678489099,1
1066237,0.8521541112207313,1
1094712,0.8470419219656993,1
1042863,0.754844541105999,1
1054957,0.8521526397093923,1
1078169,0.8488887235283158,1
1035282,0.7569816153942948,1
1024708,0.47183058807527073,0
1026025,0.855666789355879,1
1054925,0.6489651978876162,1
1044684,0.865637936181446,1
1013955,0.8752529485520382,1
1088965,0.8364707571742421,1
1052229,0.8238953946298224,1
1057542,0.7121303101024936,1
1019311,0.803663467306895,1
1043116,0.7379520832638954,1
1035241,0.8325115400195353,1
1028314,0.7915891798659871,1
1016663,0.48680574935205306,0
1078452,0.47728224694009674,0
1033326,0.9043008797479262,1
1047545,0.7561991683796707,1
1009016,0.6168107247418232,1
1032148,0.5748322684353423,1
1037084,0.5201833141579969,1
1097427,0.8185254774443891,1
1024383,0.28414198319669853,0
1072345,0.4587848310263857,0
1090192,0.812912195387008,1
1024525,0.6428252969532612,1
1081927,0.7038239738203309,1
1065584,0.8731733446847031,1
1046717,0.7896803681094835,1
1057049,0.8840730268705614,1
1027780,0.8201889735120127,1
1018799,0.6320885520782127,1
1096163,0.6494726519317633,1
1013288,0.584952650122695,1
1072390,0.8822386899738689,1
1071536,0.7870843967058972,1
1021263,0.8618070157080968,1
1045000,0.7580500083012736,1
1071625,0.8472172397455399,1
1084313,0.8138800695233454,1
1063594,0.8698940938280875,1
1093044,0.815426187430974,1
1092501,0.8782035438472557,1
1079089,0.8684577222168531,1
1019513,0.8309610514761409,1
1071252,0.6837283689712246,1
1096135,0.8104166331314482,1
1059009,0.9066808992108041,1
1034220,0.841026387527509,1
1048201,0.8252326698974005,1
1054776,0.7626452418663403,1
1082806,0.8828898595620868,1
1088496,0.7284185950262275,1
1015447,0.43062463510996857,0
1089122,0.7092079412181161,1
1060307,0.7700870616793781,1
1099590,0.7751058584122299,1
1020306,0.7814531088808395,1
1098283,0.8734675728097775,1
1062155,0.8262036130525208,1
1018089,0.7142334545768313,1
1029107,0.8619890305405211,1
1086158,0.8669016982967959,1
1031196,0.85315980598019,1
1041409,0.843790925717648,1
1028177,0.42389560382233255,0
1024437,0.8428852276250907,1
1018974,0.861867740103436,1
1050488,0.8580773356875008,1
1046300,0.594814620882005,1
1064778,0.8917712802218426,1
1075327,0.8907010403821892,1
1078627,0.8296448981686921,1
1007614,0.5607605562632096,1
1000699,0.8283087856284824,1
1032787,0.8229658163874846,1
1093876,0.5595612006356953,1
1068106,0.8671675105077676,1
1023597,0.814548446622025,1
1027451,0.868997433910353,1
1026569,0.8351050370220767,1
1018835,0.8667605696427165,1
1035473,0.8154900304226872,1
1076895,0.8741326671108455,1
1049934,0.5818696710542357,1
1018498,0.7298855106835479,1
1072739,0.8698632441861637,1
1084067,0.8190483935639408,1
1081349,0.8144705046117604,1
1007670,0.5683269070112846,1
1028305,0.8817925316868652,1
1049996,0.7650256097434249,1
1058644,0.845249608301852,1
1095525,0.8367080976377506,1
1053412,0.7784389821379599,1
1002696,0.45157222096888455,0
1016715,0.8403175715933502,1
1090598,0.7975381249655036,1
1032899,0.8665539939863168,1
1039983,0.7933434902496598,1
1025507,0.7725040874558735,1
1091973,0.833518514183541,1
1033639,0.4145505772526832,0
1026820,0.8444456293202128,1
1089284,0.872382400418367,1
1037374,0.8191798519822965,1
1088221,0.8169071832146405,1
1096714,0.8352045959150868,1
1039114,0.815515328864793,1
1062178,0.7894318264565676,1
1013364,0.517048234058458,1
1084277,0.8534196760351765,1
1038837,0.8582626356088944,1
1054485,0.8852685606634241,1
1016765,0.8349319105557278,1
1024729,0.6638942084612539,1
1042254,0.7961427715630877,1
1082853,0.7790428345075573,1
1068496,0.796485520171068,1
1040967,0.7530614160740751,1
1015688,0.5103297248998352,1
1038080,0.789174196352265,1
1013720,0.8782993760620714,1
1028490,0.7861878097225717,1
1080698,0.8373163329163414,1
1064667,0.8466956779097654,1
1057253,0.414032489500742,0
1063280,0.7950177944109128,1
1023752,0.8611237287402193,1
1063425,0.5507062217540737,1
1074654,0.8499790370309332,1
1089457,0.6533483153002602,1
1059976,0.847492403215576,1
1052838,0.6289331703623702,1
1089932,0.8386727213680821,1
1075659,0.8419391729440205,1
1009911,0.8278739576058609,1
1010172,0.852557717886181,1
1054098,0.76671476903773,1
1010775,0.5923301007513829,1
1039016,0.7826674274914086,1
1053124,0.841594202384455,1
1018824,0.7597027620979283,1
1025299,0.31293066893812693,0
1053538,0.8289760098484721,1
1054195,0.8216364310389136,1
1019905,0.8308684337325953,1
1080303,0.8397650531013734,1
1059659,0.8703310623674156,1
1057594,0.9043445618751953,1
1054708,0.8697483430469738,1
1072519,0.5165979622235651,1
1097576,0.8339039489304922,1
1024858,0.8617788138042888,1
1025370,0.7876811633510745,1
1093287,0.8779224751261951,1
1087641,0.8235245578306382,1
1032816,0.7730339972931376,1
1004139,0.5425947917815382,1
1090183,0.8276558366443204,1
1016708,0.5416312602632809,1
1059126,0.8335204891840277,1
1093005,0.879949794626039,1
1061791,0.8194102902617205,1
1084786,0.9042881089362589,1
1000755,0.5963028339012886,1
1055688,0.5054682971571618,1
1053432,0.8454050952688162,1
1078312,0.8712845223677717,1
1037494,0.8780998707759617,1
1077623,0.7940054743290148,1
1056918,0.5283164850370321,1
1055018,0.8126432771205446,1
1063481,0.9015414896600115,1
1016637,0.6242480600975664,1
1020704,0.402698484807067,0
1072903,0.8311153797037558,1
1093991,0.8636281270493257,1
1054734,0.8883175352418959,1
1064845,0.8645727617285845,1
1074676,0.8395779451489174,1
1033568,0.5337359196914969,1
1014765,0.8450584515359574,1
1062057,0.7270729050515461,1
1016527,0.6441450270079809,1
1022878,0.7627652299519221,1
1025490,0.838983822240689,1
1007892,0.36552371160716096,0
1023401,0.8050839819038983,1
1010930,0.43910202963400885,0
1093958,0.8215677186655099,1
1007993,0.32305169808973067,0
1060231,0.7868199714976944,1
1098342,0.7057927322221218,1
1022533,0.8326911923586794,1
1082473,0.7742098826964665,1
1037971,0.837625268199695,1
1014624,0.8717507586966852,1
1037031,0.8705230977285218,1
1019171,0.7872891663347062,1
1011679,0.7828355246622895,1
1020891,0.7873868660997392,1
1018036,0.8031384488254526,1
1055971,0.8495915651523358,1
1032289,0.7552652588409777,1
1006199,0.7139945561660783,1
1058012,0.6600140074384773,1
1025061,0.6703078777743238,1
1011752,0.7174402194246929,1
1012823,0.4283981010767431,0
1080155,0.8608789106820894,1
1081671,0.7836136741642727,1
1090409,0.7066080246437246,1
1005685,0.4950339487890556,0
1075646,0.7128558260394703,1
1015650,0.7227534916949996,1
1049841,0.8847574887187112,1
1039404,0.6959071292144046,1
1001975,0.6683215858676503,1
1052989,0.8537682760474969,1
1050018,0.8060024479252945,1
1019011,0.6077462052543935,1
1008420,0.8048011931603889,1
1064251,0.8432672208114049,1
1038136,0.8645443068619137,1
1098044,0.5157515829234903,1
1064266,0.8453415184835965,1
1080855,0.8443936941525558,1
1023521,0.774447164714722,1
1001097,0.46655907743578173,0
1079278,0.5917776158035118,1
1068241,0.8991345675428789,1
1003007,0.35242031320366296,0
1004696,0.7201543530091531,1
1084790,0.875254124321391,1
1060180,0.8818922180465082,1
1064481,0.7901725917311989,1
1045227,0.8091060531788107,1
1007773,0.6936812204605801,1
1091315,0.8618470187182568,1
1044185,0.8632036057493826,1
1070206,0.8509347478406111,1
1039287,0.6228782378263372,1
1011343,0.6505632795885328,1
1095467,0.8480799423314345,1
1063202,0.7543507997486928,1
1066831,0.6697322910312911,1
1048395,0.8773435175212514,1
1037393,0.7313733542965264,1
1037556,0.8057379883308126,1
1026369,0.8582997396788304,1
1040893,0.6951523833477996,1
1012017,0.6789479059166986,1
1080131,0.8600953832168525,1
1053634,0.814557261498192,1
1084972,0.85532023401147,1
1015116,0.3602019486427816,0
1062919,0.8659434123774081,1
1071624,0.5981914046920087,1
1091904,0.60455274278375,1
1087853,0.5604691949093189,1
1050658,0.8754372493783391,1
1045736,0.7782189754904184,1
1028942,0.8020880243594817,1
1099053,0.7761899636003738,1
1080074,0.835582765838442,1
1059621,0.9001754671938662,1
1043997,0.8510528681220588,1
1018679,0.8881725282148268,1
1068003,0.8855252563683009,1
1070575,0.7639288656347696,1
1001488,0.8733707738861864,1
1013997,0.5046026253788034,1
1061750,0.785835158525854,1
1017410,0.6227037985092254,1
1053954,0.8252438620389362,1
1067930,0.7514909433292261,1
1088199,0.762593048967892,1
1025092,0.509484880724444,1
1047920,0.8894086706541913,1
1044740,0.7546939647360513,1
1033853,0.7945820462661913,1
1048187,0.814043613421724,1
1068479,0.8361538238324168,1
1001954,0.8086674112353018,1
1068742,0.7235687509751421,1
1000141,0.545250574200762,1
1027329,0.7846480432873445,1
1065999,0.9035004555699149,1
1058560,0.7581004975614369,1
1010574,0.7079900236504609,1
1084133,0.417016988569084,0
1094633,0.8422940080753235,1
1037506,0.800383630179371,1
1093596,0.8918142484366499,1
1072994,0.8219924161344602,1
1033618,0.6440364946776445,1
1095094,0.7450738446414704,1
1082251,0.6719305007054724,1
1039002,0.8085641801396708,1
1002471,0.8231859725563436,1
1026904,0.5037337192558559,1
1028157,0.8192056835895349,1
1010507,0.8682791514432373,1
1071384,0.554776908764309,1
1038497,0.8564484823878581,1
1010675,0.5943736686253757,1
1041000,0.866207896503756,1
1029997,0.8397679891520091,1
1032208,0.8785164027144392,1
1060532,0.8232772758609286,1
1094785,0.8699194165492454,1
1056476,0.5759689932175271,1
1099915,0.8915234693244233,1
1053483,0.6018010360521884,1
1066761,0.8636335598581921,1
1081554,0.7732044776136068,1
1022038,0.6645210919463089,1
1073864,0.7615729705192603,1
1026838,0.8285683658477667,1
1044239,0.7687492510695969,1
1077527,0.7735230580433216,1
1005724,0.5398032320423135,1
1073224,0.7709901729242834,1
1001339,0.833565153726789,1
1005269,0.5629346326168376,1
1091652,0.7996536402568777,1
1058963,0.7938248053417183,1
1012371,0.5640283057076076,1
1043151,0.5433331178410966,1
1066016,0.8930632301816936,1
1021419,0.8597730349493029,1
1079356,0.8722247714147655,1
1048685,0.6531312086151446,1
1020656,0.5516133394749005,1
1003681,0.2841721651277899,0
1057717,0.820941642304334,1
1006795,0.7746670181598743,1
1027776,0.8283677948550197,1
1083283,0.8904047957517803,1
1038713,0.8203240482750703,1
1097233,0.8453772723258035,1
1098100,0.7686119251941227,1
1009651,0.39947787000186535,0
1027416,0.8484809764381784,1
1067915,0.43572335078997043,0
1056702,0.7545531799912388,1
1078200,0.38599256879522886,0
1057013,0.8268210401830456,1
1039901,0.4497681526188958,0
1038317,0.7782050183986542,1
1096586,0.8062725107993028,1
1099351,0.8398162363756166,1
1069644,0.8725997055510152,1
1096155,0.6512711912589384,1
1022446,0.8159178789906506,1
1040385,0.5233560256637386,1
1095696,0.8666463531685143,1
1017387,0.824127114927188,1
1028711,0.8843871575946861,1
1026950,0.4457841738894038,0
1082655,0.7966201245847133,1
1077179,0.8797413069256803,1
1071029,0.7860463441562038,1
1018953,0.9069647661852439,1
1052059,0.6659065867969879,1
1098906,0.8080767221014195,1
1059982,0.8235197213900615,1
1000950,0.45359752280261423,0
1075378,0.8589639757258137,1
1021580,0.7757891543242103,1
1079065,0.8063585594135887,1
1035925,0.8715357710141504,1
1092253,0.5023250874985388,1
1059732,0.8688477036083007,1
1074015,0.7260603387839665,1
1044936,0.6484517632318442,1
1078284,0.7940233032168694,1
1060064,0.781598100508382,1
1015371,0.5966644383262621,1
1047820,0.6816022119945829,1
1002719,0.7014478943510077,1
1087413,0.8889982954660047,1
1013134,0.6136714259430731,1
1086285,0.864336509235545,1
1083013,0.8239022215992983,1
1075707,0.822941195602425,1
1066139,0.8649653414473611,1
1010975,0.4683504694435521,0
1064970,0.8793242668784117,1
1096527,0.8109991505283424,1
1036564,0.6112442013636439,1
1095438,0.6180573452537563,1
1096799,0.6956616085233056,1
1053534,0.5651259667133444,1
1012172,0.846366184156672,1
1008577,0.5320968126219561,1
1086614,0.853716862384767,1
1003730,0.8215272156155927,1
1019717,0.6627535198650524,1
1090315,0.8825965383670481,1
1093806,0.7835382571654513,1
1087419,0.8521344873801943,1
1039211,0.8669050789298653,1
1000886,0.6618471363508367,1
1073672,0.812859108434605,1
1058938,0.8871278318147598,1
1001867,0.8005180483956256,1
1038547,0.6556172914381805,1
1018511,0.540803825737719,1
1026798,0.7971801869695861,1
1071134,0.8800032807957274,1
1089385,0.5996826169561871,1
1025499,0.681932848846618,1
1062048,0.9084866287713012,1
1095020,0.810689067503751,1
1084171,0.8022767221172274,1
